region,count
0,21430670
1156,31248
1144,99076
760,1140107
856,23006
1188,8634
848,8229
850,11534
1202,474726
2,448954
2260,16700
1914,7174
2006,6650
1872,51369
2010,31928
1898,8681
2014,823
1912,9112
1894,2896
2030,301751
2360,41956
2282,25404
1772,7315
2254,286
1768,29779
2358,27566
1780,7751
2462,2193
1842,1911
1840,688
1190,8017
878,140746
1846,215
1848,149
1978,13988
1926,2286
1910,6934
1155,29181
2217,8061
1143,72236
833,63036
759,799477
1227,93869
1151,177452
1111,9082
1153,5087
1121,22503
1187,12180
2485,11899
1135,33334
1197,98968
1193,18931
2177,4877820
2161,7224953
2029,434708
2169,4819916
935,351205
951,12915
949,132136
953,29096
915,56247
1089,5447
1,556714
2359,19591
2281,167061
1771,7003
2403,131013
2203,258258
2235,208911
1201,621746
2587,20258
2491,88828
2405,41014
2361,22879
1883,23379
1871,38669
2377,4655106
2605,26912
2521,3325
1217,124915
1767,36322
1779,10620
1783,26493
1885,40336
2185,631461
2387,9085
1011,3966
1071,267360
1033,3305
1007,4540
1029,7961
1119,10068
2389,1016
1123,14391
2481,2968
1147,85913
925,2696
1025,9854
1019,7076
1017,15136
1127,44022
1199,11028
1195,10880
1129,8305
2519,31416
2593,27062
1063,16245
1047,38767
1851,7998
1863,4454
2459,1134
1827,4308
1861,510
1931,696
2261,226
2265,261
1831,29
1823,7444
1869,1145
2007,32100
1983,2191
1993,3772
1479,6600
1431,109593
1585,8557
1563,134
1561,1228
1589,180673
1535,1202
1533,876
1541,1615
1613,1181451
2563,57
1751,973
1749,328
1825,3742
1649,528
2319,1133
1755,664
1837,1564
2225,10207
1237,238951
2233,24977
1489,134835
1511,10207
1477,108892
1475,59241
1509,3491
1553,12556
1501,3157
1515,22501
1505,771
1503,2114
1599,487
1437,385
1575,5095
1597,2359
2603,30616
2125,443013
2117,1852947
1891,1674
1889,25183
834,138292
890,14454
1132,12733
1122,31819
2178,8562227
2186,719048
866,86259
1138,13383
900,22321
2378,4036053
1020,17093
1018,5037
1229,12181
1591,141199
2525,1089
1435,148
2009,13044
2505,7697
1527,28
1727,33
1647,764
1645,9020
1893,9075
1867,1048
1603,6975
1516,23212
1504,4049
1432,98531
1506,2915
2204,407982
1600,5277
2234,105904
1576,23338
1466,2705
1468,837
1480,12849
1564,4594
1852,5340
1864,5038
2460,1086
1828,4051
1866,1541
2242,643
1862,1055
1952,4531
1932,244
1832,36
1824,4708
2266,87
1984,1125
1994,2984
1746,599
1826,1860
1750,1244
1614,871510
1752,207
2320,1936
1838,1638
1742,62
2118,1272805
2008,79374
2604,13941
2594,74373
2126,294837
1586,6801
1500,226
1550,618
1562,607
2600,34903
1532,491
1536,454
1538,45
1534,1183
1542,1980
1540,269
1510,6296
1502,2405
2362,8949
1886,68709
1884,39104
2606,41161
2272,4402
2256,1701
1136,31236
852,2305
1140,84301
2218,3705
575,1850
993,4044
991,1981
1001,2675
1841,492
1835,2314
1839,1042
1977,7186
2239,5
1733,114
2461,2436
2005,16550
2279,213
2531,3465
1593,55
1595,371
1601,2507
2236,333330
1604,8733
2532,8585
1552,1173
2406,4733
2402,37
1980,353
1890,3225
1958,8751
1948,887
1528,2
1844,325
2262,109
2271,6302
2017,1232
851,6271
2357,29793
1845,758
1847,109
2011,9483
1112,13337
1865,458
2241,586
2599,37045
1463,422
1464,533
1467,3405
1745,296
1741,81
1465,1714
1499,255
1549,87
1531,432
1537,180
1539,140
1960,11
1512,1566
1436,3938
1176,1284
1178,35765
1182,6712
2398,9638
2494,26
1240,11416
472,9311
2496,97976
2512,119
2492,75134
950,170078
936,290172
910,15916
954,48891
952,18029
2510,2896
926,16930
916,99122
982,139
1622,685648
1624,196840
1620,262814
1670,243350
1668,62228
1664,7265
1630,493999
1678,45909
762,7825694
2214,1904046
2086,8866535
532,12857
548,5856
536,9562
550,1404
538,3351
494,1788
500,1447
498,627
484,6348
486,11259
480,4385
470,6640
468,5075
2392,1106
984,1475
1072,97612
2400,2815
668,174304
674,286882
672,182542
2394,4544
2094,3778695
284,2136
282,9354
2436,15784
286,110
2434,19702
300,84
314,191
298,154
732,2989
734,444
296,319
730,13980
438,1969
728,8000
440,186
436,4230
434,1597
2380,668
212,3606
214,225
1148,60446
256,283
2588,18675
258,115
432,10566
420,928
422,496
418,634
430,758
362,7699
394,3704
392,64
390,143
150,2026
148,902
208,3003
206,3144
204,1271
210,5955
152,1480
169,701
167,805
139,645
165,417
141,1088
197,176
171,64
199,5
2379,783
113,489
2399,2109
2393,2678
381,3186
2433,18764
383,621
379,3391
2509,2899
45,5634
43,7696
47,114
155,2043
2397,10064
195,201
115,70
111,860
183,37
377,3403
375,11762
373,4825
51,1501
53,2822
55,5884
41,7924
1090,26258
676,63203
1632,642366
782,77456
552,3654
540,1559
554,670
502,192
488,3237
504,8
2386,1198
2488,23791
1694,4921
1692,16809
147,923
149,11813
151,1433
91,195
93,505
189,36
95,749
191,139
109,4116
107,6626
105,193
713,147
333,45
711,227
335,12
709,165
331,7
361,804
359,149
1175,2103
475,184
2487,2863
473,785
463,18
471,3280
675,73701
677,196
909,16208
673,371754
671,216673
667,198010
1623,163690
1621,350359
1619,343533
1669,485662
2213,1204480
761,5044287
777,166614
