region,count
0,31811133
303,36
275,57
203,48
749,12
833,630
757,61
755,14
575,97
577,80
1115,11
93,148
207,213
149,10
219,44
221,22
223,37
209,686
211,219
437,3
1147,2679
213,4
2397,135
153,22
97,1
225,5
239,1
2387,4
1025,21
1019,50
899,1
150,733
148,84
152,3100
154,907
376,19
114,107
110,33
112,37
96,81
100,138
1144,126
2588,330
2594,1279
1148,8649
2162,158
952,64
834,564
936,193
568,522
2378,100
226,1351
228,413
2388,156
570,39
1116,36
954,85
1064,98
2436,1
2204,211
2146,60
566,167
866,1
42,226
218,7
102,2
2398,397
916,986
950,166
910,2
2434,97
156,183
1132,20
1138,1
878,10
1886,16
2186,29
1128,6
1194,1
40,89
224,15
2520,74
380,29
116,1
2380,175
108,121
712,1
94,149
2606,180
2178,158
1122,185
762,436
455,1361
457,526
456,73
51,145
53,69
667,394
479,22
671,536
673,333
2085,491
1669,9
2214,202
2399,2
2509,97
1,475
981,26
1071,290
2599,207
915,428
1621,91
469,9
468,43
480,2
483,1
2213,29
2093,285
822,110
532,3
494,51
821,101
800,20
1178,27
2117,156
2007,429
2593,1883
1897,10
1837,8
2319,94
1751,92
811,89
760,190
812,11
1143,505
1236,1
1677,58
1678,106
782,60
799,51
759,140
2415,5
1871,128
1955,31
2109,5
1471,3
1489,1
1761,1
2051,123
2041,72
2377,585
1441,119
531,131
467,29
668,327
2,616
498,9
493,12
2392,193
1239,150
2511,55
2512,23
2600,214
949,435
2059,280
1667,124
1431,355
1467,50
1827,158
1603,5
1575,45
2015,1
1991,2
1951,152
1825,34
1385,2
1311,1
2101,32
1397,5
1479,1
1477,344
1501,1
2603,155
2125,329
1515,4
1237,41
1238,279
1478,122
1743,265
1755,31
308,83
210,26
208,176
2400,49
212,13
334,3
368,1
378,198
98,85
578,29
580,40
1120,106
2390,2
2482,1
1124,205
1034,4
1072,121
1030,234
2154,68
1112,19
1020,18
220,25
222,2
165,49
111,7
109,5
375,186
373,39
377,52
195,1
105,81
2435,14
2495,804
2145,1233
2153,331
567,4
43,82
99,4
719,4
155,260
2379,11
227,7
2391,13
157,5
39,32
561,6
41,146
45,38
1033,67
1029,77
1047,16
1137,18
2185,11
1119,143
1193,543
1195,298
2587,1009
2161,185
1127,450
589,84
935,555
107,158
151,212
115,1
1123,176
2389,1
2481,14
2433,1
1017,146
579,11
565,55
563,290
205,233
91,32
2177,412
993,2
1007,1
1011,13
573,77
739,1
217,12
233,542
231,39
235,39
237,42
381,81
379,13
113,31
167,1
163,10
161,2
2403,57
1221,26
1223,27
1217,52
2169,472
953,63
951,4
1613,345
2135,67
2385,2
1329,109
2491,6
2393,60
1407,52
1299,5
1139,4
1883,54
1885,26
587,230
1605,85
1197,34
2203,18
2199,151
1107,91
909,2
2217,11
2485,2
1664,35
1666,20
2060,289
2086,393
550,54
538,1
1176,7
2510,489
1668,65
1614,811
1622,93
2604,78
1746,1
1872,57
1993,2
1994,51
2008,67
2042,38
2126,15
1490,122
1502,2
1824,2
1432,37
1852,1
1744,275
1650,1
54,758
56,937
654,43
52,598
470,1
472,3
460,244
674,1525
672,228
1586,2
2110,86
2052,11
1284,42
1442,2
2602,4
1372,72
1686,25
1386,11
660,497
656,22
458,76
486,4
1984,15
1600,3
1468,395
1612,42
2460,35
2416,51
1956,1
1957,80
761,704
1177,2
549,6
1663,68
1359,7
485,13
459,6
55,40
57,3
663,1
605,5
661,1
655,113
653,86
1727,19
1645,313
2405,19
2009,427
1591,7
1227,445
1863,37
1893,85
1631,83
1629,19
2219,21
1243,1
2349,28
1151,472
781,146
2195,82
2029,65
675,188
2487,8
487,3
547,5
1647,25
1733,58
1401,2
1371,66
1355,1
1339,15
1653,117
1295,83
2357,10
1135,118
1201,23
2255,1
1155,48
2259,65
521,74
523,1
135,62
1779,81
2235,2
2605,37
1153,6
591,4
1089,1
1289,32
2281,6
1767,41
1839,3
1977,26
697,135
847,1
1771,8
519,17
525,2
1055,157
351,3
139,79
405,5
19,2
141,98
183,74
1601,27
2197,170
353,1
777,16
1627,201
1351,2
2223,46
2239,3
1651,5
1781,1
2461,83
1589,73
2201,4
2011,7
15,14
133,1
1811,96
1693,2
1973,6
1909,2
1735,1
1365,1
2313,4
1983,2
1283,1
1707,2
535,3
2275,2
1475,46
2563,269
1691,44
1175,5
1387,2
471,4
461,1
551,1
537,1
659,4
1828,2
1952,12
1228,403
2118,3
780,120
776,15
548,22
552,5
1620,1
2394,88
58,229
676,53
2220,7
1624,55
520,227
2488,82
1958,198
1864,139
2224,60
2218,23
1180,36
1826,3
1576,118
2196,297
1400,152
576,65
574,16
1008,47
742,2
754,3
238,126
232,12
234,83
236,34
730,21
206,163
282,83
306,11
204,135
436,14
310,83
994,5
2170,158
1606,67
1734,67
1646,1041
1654,15
1224,81
1154,16
2486,25
1222,177
1218,64
1602,10
2136,111
1338,142
1670,10
1632,534
590,848
562,248
564,124
588,453
586,41
1366,120
44,122
2496,1264
2462,3
2010,54
2260,101
1202,22
1156,41
46,39
1090,103
1914,4
1768,195
1978,30
848,27
850,19
698,74
136,15
164,49
2030,19
1342,7
524,851
592,18
1300,2
2358,20
1152,56
382,56
662,1
2404,101
1782,2
180,10
348,70
374,2
158,47
2362,20
890,154
856,8
162,11
196,2
700,1
2200,4
1884,42
1200,59
1328,1
1048,38
1408,56
1196,6
1198,13
1890,12
1592,52
1708,3
2202,1
2350,1
1244,3
602,347
600,106
1590,107
2526,7
1648,3
1598,2
1910,49
2492,30
522,2379
526,36
554,5
1352,171
1360,2
1690,298
18,14
20,13
778,2
2592,1
1698,10
1700,8
1694,65
1630,113
1628,17
22,7
1402,3
2102,1
1596,3
2012,2
178,136
176,36
2094,73
1056,62
1292,1
2320,25
1340,1
1736,176
1652,1
1812,2
1894,52
2360,30
1230,8
2236,18
16,11
1706,16
410,171
408,6
404,35
140,9
214,1
92,173
292,1
1026,121
240,3
1012,2
432,512
430,519
438,5
418,11
184,1
172,1
1304,50
1188,1
1136,2
2286,267
2230,20
1772,3
2406,20
2198,3
2282,7
1296,3
48,3
