region,count
0,66130522
1973,178
1909,3125
1767,9707
1807,1244
2275,332
1871,24826
1895,44
1827,823
1935,50
1969,23
1957,380
1951,507
1985,113
1965,452
1825,10871
2401,427
2415,397
1809,652
2349,4928
2051,196127
1781,4696
2059,1155143
2377,1090560
2029,155589
2355,1586
2195,164829
1653,955
1707,67
2213,74125
1151,117
1179,2
2169,835809
2161,1235951
2109,326455
2101,368067
1403,1327
2573,58
1613,170687
1701,22
2201,24703
1953,11826
2085,2444574
2197,225755
2093,971766
1357,293
1355,874
1399,307
1289,610
1371,2645
1401,449
1237,13
2319,1427
1863,608
1431,63
2007,60509
1977,1759
2009,23942
1897,1562
1515,105
1647,70
2405,2481
1,72377
1889,2358
1893,1309
2117,410788
1663,435
1629,109097
1627,6184
1631,104236
761,6320
949,789
953,128
1071,50
1689,848
1693,336
1697,27
909,14
667,12010
1619,653
1623,584
1699,58
1621,3171
1669,833
1667,700
2495,548
2135,1581413
2145,1275488
2153,660308
781,703
759,1194
1239,43
2599,773
1363,232
1351,1228
1359,505
1677,956
1427,41
1337,6058
1283,715
1695,110
671,15678
473,242
501,25
915,170
1665,35
2571,182
1365,1573
1177,15
483,2
51,902
53,3900
55,4710
601,23
599,15
2459,33
2125,493440
1291,408
2279,1166
2005,11604
1227,63
1591,3
2605,20803
2593,17761
2603,15688
1837,1089
2313,106
2235,44
1599,4
605,194
659,3123
661,550
675,5390
43,7479
41,21786
57,858
603,110
459,3859
461,205
485,13
45,3028
47,11
2487,1028
607,2
2397,3072
673,7920
2281,27725
1859,53
1815,1
1379,264
1339,20607
1301,297
1307,1
1735,30
1309,85
1975,27
1222,473
1148,9237
2378,1218932
2198,328560
2136,1580273
2086,2088123
2146,1489731
2154,680118
2170,766625
2162,1302553
2282,20605
1772,5850
2,5380
1632,166839
2030,136923
1614,144218
1706,3749
2060,1080305
1296,1076
2426,51
1408,514
1300,13261
1606,1253
2436,88
1284,936
1330,876
2404,705
1406,22
1324,99
2286,5267
1634,18
1322,118
1320,66
1304,257
1344,51
56,3054
44,4535
46,289
2398,1823
2380,359
2592,2
2588,555
936,1315
954,127
1056,402
2392,20
1110,32
662,362
606,234
660,2137
604,1240
1144,452
1198,88
1218,97
1228,457
1224,66
2236,111
1432,322
2204,639
1602,106
2406,402
1646,439
2492,214
1872,27340
2012,83870
2350,14238
2018,773
1884,41232
2200,147559
2606,20637
2594,15782
2126,501759
2358,5716
1782,8951
1768,14747
1784,705
2360,34895
2362,19392
2356,3753
834,598
1910,3732
1914,1242
1912,3262
2260,5614
2256,221
2218,140
1154,3
2486,2
1780,8500
1836,96
1848,5
2010,29552
2006,13373
2280,1031
2014,70
1202,99
1140,121
1886,16125
2272,2156
2008,38396
1188,1
952,6
1366,1119
1332,215
1328,483
1670,1064
1338,2357
950,432
2230,146
412,3
382,42
384,5
608,12
378,63
380,149
916,394
2510,83
410,63
170,1330
168,3294
52,499
54,2298
172,14
198,84
200,1
142,55
42,7965
138,10811
140,2952
136,4956
180,1081
182,366
184,9
702,142
40,1263
166,5092
164,8279
700,104
352,63
354,15
350,6
404,642
348,64
406,175
408,214
402,95
376,724
1628,1238
2520,104
2434,315
1064,123
1414,145
1314,1
1200,7
2178,435120
1926,1720
134,365
178,237
176,24
698,140
696,47
209,8153
237,252
233,71
207,4376
235,65
239,583
753,1
217,14
231,97
575,2
219,56
573,3
275,5
203,1963
205,6822
277,78
305,14
725,114
303,5
723,1
251,6
253,27
279,37
249,32
281,227
782,923
1152,252
2214,372210
1654,1766
1668,391
1678,1595
2246,2
2052,269795
2196,199713
1290,820
1358,64
1352,971
1356,225
1292,1101
2094,835736
2110,282859
2102,331791
1372,919
1400,2435
1402,226
1340,19677
1404,1248
1346,408
2346,35539
1690,1210
2224,22
1360,232
1630,52398
1664,141
1666,8
656,744
654,277
762,35792
2604,5847
2042,33032
2118,242738
1382,15
1708,226
1736,117
2320,832
1302,681
1298,294
1610,327
1838,1320
1864,1573
1828,845
1958,1414
1898,831
1948,603
1892,95
1890,335
2314,9
1238,37
1592,8
1826,7383
2402,370
1230,5
2262,25
2266,4
1984,129
1974,272
1808,2645
1896,259
1952,806
1978,1460
2016,202
522,1754
520,669
524,783
526,418
554,33
528,22
2386,325
760,486
1698,94
1694,178
1700,61
1870,19
1980,22
1648,79
2564,2
1734,62
1516,10
552,74
60,14
778,72
776,242
668,8421
674,27838
1622,3351
1624,542
672,5023
1620,428
2488,900
58,583
48,4
2400,232
2394,39
910,162
676,5784
1986,11
1976,41
2276,399
2416,100
1810,583
1812,1001
1936,249
1998,2
462,724
664,3
780,351
2220,135
678,147
1970,14
1590,22
1566,1
1652,27
1824,571
548,22
550,5
556,5
1090,4
1072,112
39,2937
165,1565
149,10026
167,2193
163,7246
151,7065
147,2136
161,1350
193,953
191,975
95,4936
105,876
107,3551
109,4813
711,892
709,395
93,5339
189,94
1195,299
1127,247
1147,10822
2387,615
1143,610
1193,59
1221,593
1197,124
1123,221
833,57
1063,224
1017,25042
2185,162947
2177,643715
2203,505
2587,287
935,840
2403,863
2433,418
1415,17
2491,143
1885,19104
1129,380
1153,59
2485,9
1121,13
1111,3
1199,27
2481,12
1137,174
1883,27828
155,5745
153,7291
2379,407
99,2353
101,7
157,243
2391,75
113,3188
115,11
111,5658
393,26
379,36
377,242
381,42
2385,17
715,39
713,30
717,2
195,2645
197,184
97,2074
333,4
375,1198
2435,64
1345,1643
1341,44
1435,1
1911,3639
2259,4763
1925,195
1551,2
2359,33841
1771,329
1913,3641
1959,1
135,3720
347,134
345,1
1811,71
2357,1189
705,1
2399,2014
355,1
353,99
2509,626
409,1
2393,61
411,1
141,434
779,100
549,1046
653,266
1645,272
2461,681
2011,42888
1605,482
1609,184
1841,63
1727,1
1733,110
1155,180
1961,15
701,12
703,14
349,93
351,14
407,11
19,85
21,11
139,160
137,819
181,29
177,115
179,128
405,45
403,283
373,197
401,29
1299,5665
1705,2026
1303,500
1243,2
2013,873
2239,5
1589,76
1297,450
1055,64
777,12
775,232
547,416
551,1425
553,644
539,331
2591,1
541,1
503,1
2229,162
2242,18
1947,145
1994,1065
1852,173
2460,7
1750,701
1752,27
2574,28
1702,54
1388,80
1364,50
1386,6
2602,1024
1992,2
460,1343
472,257
474,1012
458,627
486,298
470,943
476,34
2600,388
1696,31
1426,6
1178,144
1428,7
2041,24482
812,17
1860,26
1682,66
1390,31
2560,148
1380,1712
1398,146
1396,30
1308,7
1862,3
1832,71
1490,1
1476,10
2526,3
1542,5
1756,4
1650,4
2462,195
1692,2
1240,137
2572,6
1680,208
1156,462
1442,105
1586,93
2562,1
16,3
484,4
206,1493
204,637
248,4
