region,count
165,33
167,2
41,24
169,9
2377,4737
2145,1496
1665,9
1663,25
1677,473
57,12
2051,5999
1613,2024
2059,15162
2109,247
2101,235
55,61
2085,7207
2195,490
2093,1569
2153,9
2135,1368
2169,1371
2161,113
53,29
43,224
2593,736
2397,4784
1627,194
1705,277
1631,1617
2029,842
51,8
0,34728580
1629,2066
2602,501
2601,193
2052,4614
2378,6020
2060,12357
2346,97
2345,160
2086,8024
2126,5127
2118,1436
2094,2401
2110,1102
1696,2
2231,1
1240,210
1182,235
1340,32
1148,18868
2380,26
2200,399
2198,176
2170,1762
1296,100
1366,622
949,7
1669,178
1678,367
2196,534
950,284
2,594
1322,1
1614,1330
1300,72
2178,1597
2162,1301
46,492
2392,11
1706,39
488,1
1782,1874
2358,435
2356,147
1768,9171
2030,1563
2496,114
2136,2037
2146,3594
954,126
952,127
1064,323
1072,348
1048,10
1034,24
1030,32
44,3179
240,2
732,57
915,3
45,199
163,7
195,5
193,1
1338,9
2398,365
2204,1
42,4202
152,5
154,4
936,154
1090,197
2492,45
910,5
308,1
730,133
1176,52
20,1
486,1
2246,16
1654,119
2588,66
2117,1054
150,1
156,24
2434,45
1012,17
899,2
1187,67
847,5
759,12762
1143,1175
1155,73
833,760
654,71
656,64
602,10
600,3
1589,2715
1935,153
1943,16
2461,247
1985,261
1977,16011
1961,61
1217,1689
1767,10965
1771,4839
2359,10108
2281,1696
2357,1268
1811,164
1827,1740
2261,23
1957,6079
1965,357
1973,12110
1871,23602
1909,6237
2363,69
1228,1552
1592,179
1238,2377
1590,289
1604,39
1432,292
1230,1510
1808,4
1188,102
1218,592
1826,2
1144,3363
1156,955
1237,3791
1488,63
1478,201
1476,1
1490,34
1554,182
1510,10
1502,2
1516,78
2276,50
1872,28191
2416,21
1147,38860
1195,41
2387,17
1193,45
1127,38
856,20
1136,322
760,8279
2259,15371
1911,12950
1201,10
1227,2018
1197,375
2235,177
1885,2021
1913,12894
2361,2951
1119,36
2485,190
1153,659
1221,109
2255,9459
1779,13358
2271,2765
890,17
2213,606
1477,1
1553,84
2275,28
2415,20
2319,78
1969,209
2026,3
2320,34
2024,45
2025,1
1515,5
1431,648
1575,1
852,2
1202,18
850,2
1243,17
1591,2171
1825,49
