region,count
781,24630
811,6194
759,412940
1143,18047
1227,14686
1151,37827
0,34305091
1155,5610
1237,32644
1235,925
1431,47924
1575,8040
1479,3434
1585,4268
1589,32835
1603,6349
2505,3045
1563,1749
1561,336
1551,57
1533,212
1527,48
1541,669
1,318239
1515,10446
1437,37
1597,1034
1495,1934
1489,25158
1471,1843
1591,6484
1475,18263
1477,30828
1553,5335
1243,13842
1493,465
1935,122
1957,2608
1977,6600
1961,3
1909,6791
1973,1166
2213,405828
761,2826799
2401,6
1825,131
1837,244
1863,1281
1767,53110
1827,5243
1809,251
1985,377
1871,24275
1965,450
2461,1463
2275,542
1653,3134
1613,555449
1735,801
1337,48156
1401,921
1283,12579
1689,20967
1359,542
2571,3007
1365,2561
949,73192
1427,2198
487,3466
485,7404
473,1721
2591,38
2391,235
2587,2337
1175,471
2397,1101
531,6408
547,3146
17,188
535,5660
549,1933
537,3693
551,1553
19,1266
539,1535
499,1324
501,854
1781,136848
2197,91206
2011,3116
2029,346029
2605,57109
2593,49387
2125,751307
2377,2224856
2169,1967175
2117,1154668
1705,133948
2349,3187
2357,40219
2059,1975698
2161,3288600
1177,4576
2495,13060
1181,1610
2599,6716
2135,3925109
2085,5323930
2145,4183275
2153,3852680
53,6385
41,9732
55,10741
51,1297
43,8182
57,4215
2509,9286
2393,10559
673,143180
2487,5120
675,21466
1055,42722
671,189930
667,240255
1623,165690
1621,590815
1619,155202
1669,40556
659,11565
655,15144
653,16002
1631,455497
1627,2496
45,2433
603,885
605,2735
183,43
2491,22498
915,38298
2399,1842
2214,529897
799,1692
821,959
1179,2692
760,410131
493,75
1911,694
1925,708
2259,7320
1647,7862
1727,529
2319,4998
1645,13427
1733,811
1841,192
2007,35237
2261,273
2559,400
1291,1062
1609,567
2525,398
2485,1492
2203,60101
1277,2
1387,2816
2503,10
1355,382
1407,1174
1389,8217
1605,8547
1357,22
1381,237
2009,5908
1897,869
1959,1
1379,456
1843,604
2557,31
2223,3416
1441,6068
2405,15535
1565,1613
373,2674
601,1391
403,149
407,37
377,6188
375,14011
599,2128
347,886
39,1121
175,1022
1071,97843
909,13575
1667,551
1663,549
1089,7507
1693,43400
459,7368
461,3885
1629,251462
463,6
471,10805
475,8
2195,59398
935,67443
925,536
953,19067
1697,7309
1699,3109
701,465
703,38
661,3968
351,174
353,92
677,133
379,8615
409,10
381,4357
181,1004
177,2834
179,772
1363,1025
1399,29
1289,31
1371,4167
1339,141
497,28
2385,96
1301,383
1403,702
1309,194
1707,462
1651,64
2279,210
2005,12848
2013,242
1835,537
1893,170
1239,546
1467,2366
1943,16
1945,10
1807,202
1895,207
1217,15322
1509,4065
1501,3714
2233,7589
1503,162
1505,1582
1599,4174
2531,1398
2363,108
2281,272318
15,104
483,2971
2201,7746
2209,746
1351,80
2146,3047906
192,1
108,1218
178,1004
110,907
106,724
112,3702
700,1541
714,1117
716,4058
712,69
718,2474
380,7726
384,175
382,2747
378,5260
376,10045
2136,4110244
374,1493
176,430
1148,17450
2436,8468
2404,18917
2434,8224
1144,23479
2520,3143
2204,51250
2,372013
2588,3590
2496,16261
2594,143868
2170,2449768
2378,2819176
2178,982949
2162,2942013
2186,468290
2030,341684
2086,5904120
2360,94541
2200,76903
1416,4969
2492,16130
936,46503
954,7136
952,1432
148,1106
950,49845
1064,8527
910,9800
1048,3723
1018,1933
150,6175
152,1078
154,893
210,6347
212,13500
156,971
214,238
2398,2508
2380,735
158,26
834,52958
1138,67163
1132,6867
1112,8382
1130,37598
1122,23034
890,17857
866,36211
900,36020
1140,85066
878,45197
2482,1673
1128,11178
1124,7137
916,51357
1872,39870
1886,50180
2606,151439
1884,168225
218,876
220,544
224,608
222,113
564,3240
226,563
228,6
1222,518
1218,4874
1090,12493
