region,count
0,24509765
834,14397
760,6855
856,1624
890,2926
1136,1151
866,6306
1132,2075
878,15399
1156,1904
1122,1415
1228,1964
850,149
653,4228
655,2479
599,1532
601,673
603,818
659,1608
407,257
401,2030
403,858
405,2
375,2165
345,54
373,1775
695,5
697,27
347,24
1143,3813
1147,20118
1195,1433
935,56849
925,1637
915,24978
949,26964
1089,7371
1071,10493
1063,8090
1107,4284
1029,7963
1033,4568
1025,6702
563,296
587,185
2185,66
561,39
589,150
573,358
575,1048
577,1915
579,532
1115,480
2387,1349
1119,3575
2491,11661
1011,4632
1007,5169
1123,1727
833,23313
1001,7551
993,3147
2177,57
741,336
2404,2913
2436,386
1408,903
2204,4779
1422,15
2178,3892
2186,487
954,11018
950,20488
1064,7570
1048,4102
1072,10486
1030,6327
1026,5224
1020,2805
1148,21796
1416,165
2236,446
2492,12614
936,104781
952,9179
564,851
566,325
562,455
42,1229
1222,1604
567,459
2403,8064
1295,531
2425,37
1407,2270
2203,2713
1283,1551
2235,450
1605,5368
1,13430
2405,1427
1779,861
1783,38
1871,3579
2361,3
1221,5569
1217,3166
1223,1805
1645,5535
2281,11
2359,49
1767,972
565,653
552,1530
822,404
782,7606
1144,2882
1178,2540
1180,400
1864,302
1768,891
762,27060
2224,582
800,439
1614,14438
1654,12045
1708,16677
1648,5530
1652,2287
2462,210
2572,418
2600,450
1352,435
1358,27
1356,82
1290,273
1364,47
1292,1114
1400,22
2008,503
2606,452
2126,5141
2,6323
1380,277
1284,415
1372,495
1302,19
1404,12
1310,1005
1244,376
1993,257
1983,45
1291,488
1289,363
1399,15
1301,24
1403,22
1613,13729
1309,1453
1609,685
781,5512
759,4084
549,226
521,610
551,141
1863,795
1179,669
1243,1798
2571,153
761,26330
1151,3990
2385,417
1177,2146
1355,26
1357,7
1379,366
2319,3384
1653,10659
1647,1462
1707,3166
2461,319
1651,379
2007,1076
2593,15771
2603,531
2125,1695
2213,3650
821,2183
497,216
499,318
493,149
799,1080
1866,382
1832,29
2604,320
547,875
531,1114
535,1123
537,487
1852,671
1236,755
1235,415
1181,3830
2505,117
1385,218
1678,3555
2562,6
1739,54
1740,47
2574,684
2464,107
1748,5
2463,85
1761,236
2599,3046
1386,328
1387,66
1388,287
1398,129
1390,640
1397,22
1389,295
1362,33
1395,412
1361,2
1396,92
1370,28
1371,358
1308,3
1311,13
1586,1280
1585,862
1431,6150
1677,11493
2118,992
224,2516
226,490
218,50
220,710
568,85
2378,9339
2520,344
2496,2010
1090,8201
1034,2935
916,42878
204,76
208,1398
210,1475
206,716
732,790
726,395
740,344
742,221
1610,1298
1734,719
1646,7289
1784,150
2362,43
2012,37
2214,5236
1218,1915
2426,20
1782,161
2218,112
1152,4794
1300,307
2320,109
1432,6414
2594,336
1340,411
2460,236
1182,1253
2506,278
1240,221
532,366
494,251
538,161
548,841
550,556
536,168
991,1563
222,354
214,32
212,1121
240,179
2588,2041
1012,2638
910,1075
1008,3575
1002,4829
994,2524
2388,286
926,4618
1771,4
1847,19
1299,850
1733,999
1835,10
1839,17
2005,509
2009,348
1897,2920
1893,3
1297,1093
1841,18
585,270
1339,950
1303,682
1827,744
1727,54
2239,161
2217,301
2259,6
1885,4
1227,14180
2519,213
953,9663
951,6444
591,44
238,760
756,497
754,528
1606,3153
2406,6079
1724,95
1406,86
1314,71
1296,254
1884,745
2030,170
2573,51
1743,35
1649,8
1851,323
1865,88
1307,5
539,68
501,198
1239,4126
2503,7
1363,15
1304,409
2282,170
2358,32
2086,5665
2360,873
588,654
520,216
522,224
524,404
1155,2701
855,3780
847,163
900,5106
1128,4841
1138,3700
1130,2203
1140,7485
1112,776
1200,182
1230,988
1202,6221
1936,19
1872,1266
1966,228
2415,28
1135,1218
889,1983
865,4141
1131,2885
877,12626
1188,190
848,1
2260,9
852,295
1154,174
1121,872
1896,10
1812,1
1808,6
1436,2
2482,3
1810,54
1998,273
2234,1
2400,4380
2434,3158
312,145
734,6
310,1431
730,3832
728,1123
308,248
306,58
540,363
502,81
2386,373
1360,13
1402,39
2350,130
1702,8
739,161
751,827
1359,298
1701,12
1681,794
1683,199
2241,54
2561,265
2459,94
1861,218
1817,570
1862,86
1824,1689
1822,31
1823,434
1764,239
2223,308
777,656
523,2087
1735,69
553,36
525,327
527,13
1351,327
1365,1352
1401,159
2356,10
1736,112
1690,294
778,903
2220,403
780,37
2435,451
219,67
217,288
221,10
223,302
225,340
1047,8176
2136,629
40,206
44,4886
755,226
743,34
239,2250
241,148
753,752
2587,29668
757,47
233,222
235,111
237,770
909,2604
1019,4524
154,2420
156,649
1323,1069
1405,181
1313,65
2011,2181
2357,11
1781,821
203,1806
231,776
205,1710
2377,11913
1860,79
1682,210
1684,113
1312,6
498,36
500,1512
1184,44
2392,730
2200,366
2170,8656
2198,246
1324,2
1342,437
1330,101
1412,3
1414,3
1322,13
1116,82
46,2574
570,9
2380,1914
1415,294
1421,38
41,9649
227,4
1345,122
1689,3359
1341,146
2398,15516
1883,6
569,22
1723,189
2029,873
304,28
2605,14
1337,1078
519,146
2351,85
2352,13
1722,37
1818,238
1711,25
1713,169
1760,50
1712,19
1759,5
1762,22
1369,5
469,1482
983,878
984,913
2391,230
1183,62
1366,1150
526,72
528,11
2488,9591
476,176
1664,82
58,5733
462,3108
474,518
60,1514
16,78
18,119
54,5131
20,49
52,2355
56,7054
2230,309
1694,26
1698,90
1700,38
460,4345
55,3770
57,3361
45,3370
2379,1293
1667,856
2487,12639
2397,32698
47,317
2591,52
15,815
51,3275
17,248
53,7050
19,267
21,27
2229,116
2059,8371
2051,513
2085,16717
2495,23898
2093,2856
2169,1443
2109,226
155,522
99,177
2433,8776
1329,128
1327,628
2145,7983
2153,558
101,25
39,669
43,4203
147,404
149,867
114,5648
112,3034
254,425
252,277
256,285
296,1862
2394,3846
338,83
258,54
340,1
298,51
422,67
436,1546
420,109
418,3
432,1495
430,301
394,186
150,312
152,1063
96,248
94,112
100,41
1697,149
1699,967
1663,203
461,35917
59,274
463,1956
475,407
1631,99
1705,217
2135,5624
1669,7757
2285,85
1343,501
1319,66
439,28
437,24
97,32
211,2926
311,255
255,535
253,753
281,799
283,427
