region,count
833,44058
1121,669
889,2043
1135,1593
1111,408
1131,1138
1129,666
1127,1067
1137,1922
1139,6994
0,10281534
865,2578
877,2624
1019,1184
2271,281
1871,99822
1885,16707
2217,4508
1017,1047
2178,3131993
834,34599
900,1772
1768,90271
1828,16111
2460,10863
1952,11027
1951,13671
1872,209017
1463,134
1432,75929
2532,358
1464,88
2531,227
1506,138
1600,738
1431,51801
1504,456
1599,1066
2599,6517
1466,2837
1465,1913
1468,598
1576,9779
2600,9657
1467,376
1500,501
1,406486
2234,752
2204,9276
1502,187
2233,2862
2203,8788
1505,154
2016,294
1992,32
1948,892
2015,1100
1898,64458
1947,1643
1897,10230
1891,25909
1767,93343
1826,3999
1838,5477
2320,6605
1852,9110
2024,1367
1864,14700
2242,2371
1984,3191
2241,1864
2,276867
760,22325
1138,2910
1140,6377
866,3663
1112,1247
890,1175
1130,2162
1122,6853
2482,788
1132,3010
1128,7169
1018,1014
1030,824
1026,2112
1020,2918
2186,791393
1825,4912
1837,10815
1957,10419
1977,7267
1911,1226
1827,17298
2261,172
2281,102279
1863,28664
1771,12878
1841,1184
1843,2
1973,6322
1909,3368
759,24349
1201,3664
1155,10908
1227,20506
1229,2583
1217,8086
1143,17344
1187,3511
1509,210
1515,3341
1983,4324
1991,51
2225,2
2319,7822
1851,6133
2023,805
2459,12939
1503,196
1575,7332
1603,1664
1563,373
1499,238
1889,26211
2218,2294
1886,40753
878,5764
1136,3835
1200,2193
1108,9908
2272,1154
2177,2122440
899,1029
2256,1076
2260,20853
2362,33127
1912,7516
1156,7269
1228,20992
1144,17971
1188,2153
856,12390
850,115
852,49
1202,15403
1218,9026
1230,1240
1238,11505
2236,5230
1974,4442
1910,1805
1978,15398
1958,13752
1962,25
2282,5997
1772,2336
2360,43610
2030,197858
1604,3771
2226,9
1512,1685
1490,2740
1510,16
1516,4800
1890,47274
2402,472
1564,1187
1552,231
1436,506
1780,17016
1914,4380
2522,2
2235,4989
1551,59
1237,12462
1511,101
1435,457
2401,479
1779,2510
1913,3061
2259,3878
2359,44269
2255,193
855,4741
