region,count
2146,2
2404,43
2204,53
1408,301
1366,2041
1284,54
1338,250
1148,71
1330,5
0,8162970
2236,11
916,178
382,24
2434,11
2360,8
2218,1
1646,1
1152,17
2378,7
2012,4
2594,48
1112,1
950,488
1090,7
2510,41
2520,44
2,679
2496,703
2492,17
2010,11
1590,5
1228,10
1768,6
380,15
424,1
2178,28
1196,1
1120,4
936,14
1198,15
1222,8
98,1
1886,1
878,1
1136,1
150,1
1018,2
435,7
1952,10
2202,8
812,1
760,278
762,3353
660,5
1632,19
782,30
402,1
1562,2
1534,5
1432,16
1576,3
1948,13
2588,34
954,17
1072,61
1614,215
1352,75
1360,49
376,14
1690,149
2008,65
1586,11
2320,2
2170,2
2560,1
408,10
1870,4
1476,2
2030,6
2214,188
1402,8
43,1
45,46
1147,55
1055,32
1195,1
1089,1
605,3
2135,175
2397,14
915,64
381,8
565,4
1295,1
1221,1
567,2
2213,1690
761,12850
2599,141
1,396
1613,66
1691,64
1669,18
1663,5
949,44
469,10
471,19
2391,39
983,1
984,6
2392,71
1175,13
1177,23
1869,6
1767,2
1823,3
1217,2
1589,3
1965,4
1425,115
501,1
821,22
1143,35
667,12
1621,45
1619,25
1667,8
781,4638
1355,22
2377,36
1653,9
1371,13
1624,4
1151,32
2007,13
2575,33
1695,20
499,2
1677,24
547,1
479,10
2209,334
1623,10
1977,5
1935,34
1008,2
208,1
994,1
754,1
578,2
1442,3
1390,2
2604,18
1871,15
606,3
604,1
1532,8
1536,3
1875,2
1465,6
2600,150
1480,2
1824,2
2462,3
1392,9
1382,4
1144,23
1428,4
44,4
2400,14
676,6
1622,52
1372,49
1400,9
1244,5
2488,2
2398,16
2025,63
2026,9
1302,1
1380,1
2572,27
1696,12
2558,1
2118,1
2224,2
1180,1
1176,21
1698,54
1694,1
58,1
668,3
370,1
368,4
2436,12
1416,11
2260,8
2362,5
2186,14
106,6
834,10
910,10
856,4
759,6029
1289,10
2509,3
2393,1
673,4
2011,1
2029,8
2495,284
1351,149
1359,308
1283,30
1365,875
1337,243
2587,20
1689,2
1693,36
1407,38
675,11
2591,4
2385,6
1635,1
2177,48
155,2
2203,40
379,4
1123,1
1629,1
1401,46
2195,1
2223,2
1697,38
1699,4
2059,2
1427,59
2593,15
1071,20
671,1
2511,1
935,17
1229,1
1781,6
1291,13
2357,1
2259,4
2571,4
206,1
56,19
1620,24
778,2
674,9
1585,10
1740,2
1753,14
1389,5
1431,9
662,9
1386,3
800,14
1178,43
1993,1
1503,1
1561,5
1541,66
1535,6
1531,1
1872,3
1237,1
1441,4
462,1
1678,20
822,39
500,14
1426,23
2576,6
2094,8
1182,3
1668,16
1759,2
1385,7
2042,7
1370,4
1780,2
1914,1
1202,1
2394,2
384,10
590,6
1296,11
1606,6
2282,8
1884,1
110,2
1224,2
1110,3
46,1
2153,175
2217,146
2403,3
2161,7
833,8
2605,6
2485,2
1227,6
57,8
2487,4
866,1
204,4
728,2
726,2
153,5
909,1
367,1
365,4
1592,2
1340,1
1332,1
1910,1
1782,1
1978,4
378,1
1974,10
55,2
777,77
2219,27
2349,2
2060,15
538,14
472,87
811,59
2051,18
2125,2
1895,2
1692,1
1670,35
494,12
498,2
2386,5
1184,8
2233,1
1575,2
1563,1
1533,4
1755,1
486,6
1312,2
1236,4
1235,3
1479,1
1983,1
1863,6
573,1
111,3
2606,1
1156,1
1056,1
1321,1
1115,1
2519,25
1012,4
1064,1
113,2
2136,27
182,4
1342,2
2380,2
410,2
2406,1
1954,30
178,2
661,3
2491,1
2359,9
589,7
2285,1
2387,1
799,4
1565,3
1679,2
672,10
54,1
460,2
1403,1
2505,1
1363,4
2494,1
1399,2
2041,5
535,1
531,1
1183,1
2512,17
470,12
468,5
1240,12
205,4
