region,count
0,14901129
380,39550
382,18737
384,1238
2434,40433
2394,11019
378,21175
2380,13706
606,3060
662,1376
604,4566
376,35780
40,13408
42,57674
164,26709
162,4798
136,31026
138,16861
166,40152
140,11383
168,29471
194,1734
196,1001
182,1146
112,76680
184,292
180,335
110,87559
114,55984
116,3906
702,21963
704,2148
706,388
2400,4677
718,7801
720,830
716,10384
2492,11897
916,80095
602,833
374,7035
44,34419
410,1379
608,80
664,69
660,6578
656,4283
186,39
2488,3707
354,2356
356,87
412,85
654,4883
600,67
52,2791
142,3167
170,18002
674,80107
672,81360
668,93658
1624,66626
1622,210608
54,3851
56,3678
58,4915
2398,31390
1630,164
1632,1653
106,15288
108,109634
712,27490
710,5339
673,6012
671,4163
667,9096
1623,13530
1621,53335
1619,30764
1669,25271
1620,99856
1614,45028
51,5423
53,20541
1613,18935
1629,1970
2029,8515
2085,33208
2377,55031
457,741
459,422
2093,58986
107,120736
105,20977
709,749
711,1210
373,12526
377,36064
375,24803
135,44785
137,9096
165,15137
139,4857
167,11309
163,22871
179,3922
181,3718
183,519
703,1117
701,1761
2433,59596
2379,13797
2399,7448
705,303
2491,14985
915,137602
2393,41495
381,25298
383,4649
409,2211
2509,8178
379,81857
605,3037
663,81
661,2572
659,7086
603,5848
655,3163
601,2132
39,8087
41,42031
133,8569
2135,10963
161,8901
189,2430
191,6133
109,184786
715,4374
713,475
714,9612
336,2401
334,2150
338,9589
332,675
364,5343
362,1959
360,465
456,711
1668,765
1670,47713
2086,64949
2030,6393
458,414
467,583
2094,23178
2510,1861
46,14177
676,5641
55,15260
461,170
192,2686
190,77
57,4577
675,1278
43,10395
653,2747
2487,1012
1631,1715
45,6466
193,13927
111,197254
177,1632
717,2311
460,59
2378,29789
699,1040
719,679
195,6318
113,69855
185,36
2397,16798
411,4
144,16
1135,3742
855,1361
849,453
851,21
1201,14246
877,28419
1155,19552
759,2065261
889,247
834,20553
899,7319
865,8433
833,17186
1768,2004
2204,55671
2234,81526
1506,4479
2233,33612
1504,9066
1502,5615
2,220640
1464,233
1463,149
1432,52797
2599,4280
1431,36028
1516,11812
2600,19850
1600,298
1576,8573
1468,2058
1466,1725
1467,36
1872,4073
2418,24
2226,19378
1478,38796
1510,9325
2320,2075
1970,322
1956,634
1131,82
2217,1148
1136,3872
1138,10601
866,2156
2218,1714
850,199
848,562
856,1118
1202,81130
1156,39151
1228,69898
1144,14027
1188,1837
2282,29
1772,956
1218,33988
1238,57404
2236,63625
1436,4056
1986,92
1512,14512
1812,159
1936,20509
1810,164
1966,503
1604,716
2532,712
890,484
878,4583
1140,16768
2462,691
1121,2610
1111,1556
1139,18669
2357,543
1767,4103
847,224
1143,11892
