region,count
0,86618125
1147,2466
2379,275
115,12
113,1072
2587,48
2399,201
2491,1019
935,4323
1047,784
2135,1857219
2145,1648858
2377,1246639
2153,1019870
2397,800
101,15
99,1923
155,6697
157,288
39,3533
41,13843
153,3026
149,13045
151,9371
949,662
111,3436
109,6743
2433,268
395,7
659,7787
169,149
197,110
195,1017
167,876
1017,3747
211,972
213,81
379,375
377,159
375,517
373,394
163,4918
165,3250
161,345
193,1157
191,8965
147,1631
107,15717
181,1289
179,285
177,1549
183,91
701,2975
703,342
699,224
715,123
697,340
381,12
2393,30
383,5
133,1100
175,238
711,4
135,1658
189,114
2161,1350723
2169,1083729
2387,124
2203,1065
2177,366702
2185,156767
1119,22
915,82
1,35846
223,350
225,73
227,4
577,202
1115,60
579,67
833,28
2029,114481
2285,654
1613,64029
43,10507
2495,570
1327,1906
1329,2736
925,2
1331,75
2229,942
953,38
909,326
1063,9
1055,127
1109,43
1631,50756
1411,438
1321,8
1283,1202
1319,9
2085,1891465
567,84
1129,404
2593,15567
1885,29587
2605,29783
1871,48220
1137,259
695,344
347,617
345,98
403,749
401,94
1143,467
2481,6
1127,2
2359,24051
589,3
1883,18683
2199,73372
1221,141
2403,514
591,6
2435,163
1217,387
1407,739
2519,2
1415,247
1605,1487
2235,41
2405,855
1723,56
1131,2
605,272
603,590
53,9050
137,838
139,395
45,2496
185,24
51,1962
2509,24
47,43
171,6
2197,249429
565,68
1413,53
1405,36
1025,1
1019,27
351,748
409,22
52,801
54,7387
656,3043
654,255
2117,773249
2118,561187
1891,671
2378,1597582
1827,3512
1767,16611
1823,6717
1862,36
1861,61
1821,433
1831,39
1993,8902
1994,2860
2603,6379
2604,12625
1872,44030
2242,277
2241,905
761,4077
2573,59
2561,12
1647,151
2461,351
1649,5
1753,6
1155,2028
1227,232
1381,22
1379,1049
2559,16
1291,849
1585,11
1851,168
2459,75
1721,15
1863,3698
1653,2832
1865,8
2594,32866
2125,474362
676,10220
2488,2564
678,898
662,2849
2400,253
2394,392
674,24066
672,17256
668,9872
1622,6727
1620,885
1624,2873
1670,1766
1614,76905
1630,4584
1632,59644
2086,2240378
2030,110230
460,1958
56,5418
458,1255
472,1715
470,949
468,1151
462,29
58,367
2094,1603777
660,1728
456,1805
484,13
480,4
2126,513129
2213,567
1677,905
1714,14
1713,18
1711,21
1760,5
781,4473
1719,9
1397,64
1399,68
1395,225
1371,468
2223,67
1824,330
2109,326087
2110,432516
2060,674271
1668,657
1664,252
1072,521
2,82756
2398,1072
2600,772
2599,632
1680,200
1678,1035
1684,45
1683,79
762,3072
2214,1313
1369,5
1372,898
2102,453347
2059,1068569
1386,10
1370,30
2602,116
2601,294
2052,297022
2051,317092
821,1
759,552
954,247
950,2058
982,10
2576,434
1692,772
1985,8
2275,1028
2415,132
1895,1673
1807,906
1809,1613
1997,7
1951,1793
1931,37
1983,2138
2007,87504
1957,1064
1749,287
2319,2148
1755,7
1837,1464
2015,696
811,205
1489,4
2401,214
1969,3
1897,14330
1889,804
1825,5234
1991,23
760,470
537,7
493,2
2392,83
1182,199
1240,521
1696,79
2042,8318
2346,16747
1387,435
1363,6
1355,176
1398,101
1361,1
1681,51
1712,10
2041,20626
2345,10768
1235,9
1179,3
1181,167
2101,266421
204,2169
232,45
234,3
1002,4
726,385
310,11
1008,2
280,3
834,875
1869,861
1431,127
1609,169
1707,282
1151,262
1947,2877
457,1408
455,1351
671,10722
653,3738
667,9933
1623,678
1621,4074
2281,24722
1701,75
1403,2910
1385,13
1311,17
2195,204682
2093,784758
1239,154
1709,2
1811,1079
1619,2041
1669,491
1667,67
1663,117
469,2594
459,3431
471,932
