,brainid,raw_somaxyz,swc42k_raw_somaxyz,swc42k_raw_somaxyz_dist,swc1891_swcfile,swc1891_raw_somaxyz,swc1891_raw_somaxyz_dist,raw_somaregion,regi_somaxyz,swc42k_regi_somaxyz,regi_somaregion_n671_u32,regi_somaregion,regi_somaregion_n671_u32_check,regi_somaregion_check,swc1891_42kfile,swc1891_42k_length,swc1891_gsfile,swc1891_gs_length,ESA_gs,ESA_reon,ESA,DSA_gs,DSA_recon,DSA,PDS_gs,PDS_recon,PDS
5502,15257,"[13261.242, 25519.086, 2289.98]","[13261.24, 25519.0, 2289.98]",0.0860232526697665,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//15257/210254_2309_x13266_y25533.swc,[13263.808 25518.4    2294.128],4.925531037360529,,"[134.171, 163.263, 126.921]","[133.948, 163.407, 126.948]",1101,AId5,1101,AId5,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//150k_0602/15257/Img_X_6630.62_Y_12759.5_Z_1144.99.v3dpbd.swc,10979.237690441456,./adapt_box/15257/210254_2309_x13266_y25533.swc,26228.485553882234,37.606481796690574,2.400081478597962,20.003281637644267,72.37742758541683,36.64155783297136,54.50949270919409,0.4925768,0.0030020704,0.2477894425392151
5869,15257,"[16399.938, 21559.73, 4018.632]","[16399.94, 21559.8, 4018.64]",0.0704840407465254,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//15257/210254_4021_x16401_y21556.swc,[16402.305 21557.695  4020.896],3.856113328211384,,"[219.038, 67.394, 195.256]","[218.852, 67.539, 195.316]",1021,MOs6a,1021,MOs6a,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//150k_0602/15257/Img_X_8199.97_Y_10779.9_Z_2009.32.v3dpbd.swc,7228.801636471618,./adapt_box/15257/210254_4021_x16401_y21556.swc,12323.464129310976,26.54123228447394,4.768689572931356,15.654960928702646,80.89668018495111,82.1786982297563,81.53768920735371,0.29301295,0.03103613,0.16202454268932343
6901,17109,"[6760.03, 6208.625, 4161.819]","[6760.02, 6208.62, 4161.82]",0.0112249721596917,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17109/17109_4101_x6753_y6197.swc,[6758.784 6199.168 4163.6  ],9.703572847153072,,"[241.42899999999997, 124.773, 85.207]","[241.207, 124.714, 85.073]",889,SSp-n6a,889,SSp-n6a,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17109/Img_X_3380.01_Y_3104.31_Z_2080.91.v3dpbd.swc,9673.435300736406,./adapt_box/17109/17109_4101_x6753_y6197.swc,18822.35438390175,47.02333669850715,3.0963647626476103,25.05985073057738,96.03187521773829,43.32930249800093,69.68058885786961,0.4754961,0.024819762,0.2501579523086548
6904,17109,"[6624.767, 5736.219, 4766.702]","[6624.76, 5736.22, 4766.7]",0.0073484692281138,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17109/17109_4764_x6621_y5727.swc,[6621.312 5731.904 4770.304],6.597776443620612,,"[272.094, 119.564, 78.668]","[271.882, 119.508, 78.554]",862,SSs6a,862,SSs6a,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17109/Img_X_3312.38_Y_2868.11_Z_2383.35.v3dpbd.swc,8934.81243642111,./adapt_box/17109/17109_4764_x6621_y5727.swc,12467.555259090524,29.62823672797313,9.058377833872289,19.34330728092271,75.83444794657373,42.81151127103011,59.32297960880192,0.35328844,0.13055626,0.24192234873771667
6928,17109,"[9502.57, 8169.406, 2696.72]","[9502.58, 8169.4, 2696.72]",0.0116619037900387,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17109/17109_2601_x9498_y8169.swc,[9504.256 8167.808 2700.528],4.460612513993877,,"[166.198, 186.175, 105.797]","[166.074, 186.137, 105.677]",783,AId6a,783,AId6a,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17109/Img_X_4751.29_Y_4084.7_Z_1348.36.v3dpbd.swc,10374.457118990851,./adapt_box/17109/17109_2601_x9498_y8169.swc,11305.384749324736,10.946687126141184,11.177776270151767,11.062231698146476,46.21209815542274,57.09314655660717,51.65262235601495,0.19050151,0.1635604,0.17703095078468323
7036,17109,"[6700.426, 12555.309, 1848.529]","[6700.42, 12555.3, 1848.53]",0.0108627804913829,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17109/17109_1801_x6698_y12550.swc,[ 6704.448 12550.08   1853.408],8.205093905616916,,"[119.827, 138.101, 167.637]","[119.57400000000001, 138.048, 167.466]",440,ORBl6a,440,ORBl6a,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17109/Img_X_3350.21_Y_6277.65_Z_924.265.v3dpbd.swc,10849.323905581277,./adapt_box/17109/17109_1801_x6698_y12550.swc,17187.2470376284,22.674321033720844,2.207448218474722,12.440884626097784,76.3983224792291,32.45695700045982,54.42763973984446,0.26685828,0.0094086025,0.1381334364414215
7139,17109,"[4327.526, 6755.937, 6290.781]","[4327.52, 6755.94, 6290.78]",0.0067823299824955,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17109/17109_6601_x4384_y7436.swc,[4332.288 6759.68  6296.272],8.175437236013746,,"[351.004, 71.322, 101.197]","[350.774, 71.238, 101.115]",33,VISp6a,33,VISp6a,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17109/Img_X_2163.76_Y_3377.97_Z_3145.39.v3dpbd.swc,8697.378623918805,./adapt_box/17109/17109_6601_x4384_y7436.swc,17802.100366918625,43.600742914180486,10.15498141851858,26.877862166349534,77.87781385926309,44.59095069860264,61.23438227893286,0.53545433,0.17685795,0.3561561405658722
7198,17109,"[5739.229, 6478.264, 7050.017]","[5739.22, 6478.26, 7050.02]",0.010295630141141,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17109/17109_7001_x5738_y6470.swc,[5743.808 6480.64  7052.464],5.709678274649019,,"[389.244, 99.682, 99.977]","[389.081, 99.621, 99.896]",579,ec,0,,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17109/Img_X_2869.61_Y_3239.13_Z_3525.01.v3dpbd.swc,12075.910619747605,./adapt_box/17109/17109_7001_x5738_y6470.swc,13917.421904682236,30.168546023656145,27.933024799253147,29.050785411454648,66.4227740601698,69.29107748928953,67.85692577472966,0.4194846,0.37336937,0.3964269757270813
7200,17109,"[7433.063, 4408.293, 6891.798]","[7433.06, 4408.3, 6891.8]",0.0078740078744608,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17109/17109_6801_x7432_y4405.swc,[7433.984 4408.448 6895.136],3.4661953205214844,,"[381.187, 128.104, 66.94]","[381.019, 128.038, 66.862]",312782648,VISpor6a,312782648,VISpor6a,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17109/Img_X_3716.53_Y_2204.15_Z_3445.9.v3dpbd.swc,7391.126312133432,./adapt_box/17109/17109_6801_x7432_y4405.swc,12589.792688317204,34.241481234164674,4.110452327036861,19.175966780600767,86.69388013986907,38.621898203921596,62.657889171895334,0.37312084,0.05454825,0.21383455395698547
7293,17109,"[8052.565, 22278.762, 1778.175]","[8052.56, 22278.8, 1778.176]",0.0383405790257181,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17109/17109_1701_x8048_y22277.swc,[ 8055.04  22281.729  1780.016],4.279952686655021,,"[112.69800000000001, 159.585, 311.783]","[112.459, 159.569, 311.742]",1101,AId5,1101,AId5,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17109/Img_X_4026.28_Y_11139.4_Z_889.088.v3dpbd.swc,6385.242867374173,./adapt_box/17109/17109_1701_x8048_y22277.swc,9630.345499686187,22.343708127181383,13.31252431794806,17.828116222564724,68.94978440382586,111.02970171795967,89.98974306089276,0.28792438,0.103575185,0.19574978947639465
7299,17109,"[8052.368, 23306.197, 2277.242]","[8052.36, 23306.2, 2277.24]",0.0087749643883506,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17109/17109_2201_x8046_y23301.swc,[ 8045.632 23305.408  2275.744],6.9455180512336,,"[139.28, 151.731, 325.057]","[139.052, 151.718, 325.034]",844,MOp6a,844,MOp6a,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17109/Img_X_4026.18_Y_11653.1_Z_1138.62.v3dpbd.swc,9502.394078319368,./adapt_box/17109/17109_2201_x8046_y23301.swc,17598.762397455608,26.361877891741578,4.734536287211248,15.548207089476414,63.77340040130556,41.35172226156261,52.56256133143408,0.37624654,0.058353882,0.2173002064228058
7365,17109,"[9300.97, 24694.863, 2690.136]","[9300.96, 24694.8, 2690.14]",0.0639140047270207,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17109/17109_2601_x9296_y24691.swc,[ 9300.544 24693.377  2689.952],1.5567684477795,,"[159.932, 165.694, 348.35]","[159.707, 165.68, 348.287]",648,MOp5,648,MOp5,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17109/Img_X_4650.48_Y_12347.4_Z_1345.07.v3dpbd.swc,7406.034404802433,./adapt_box/17109/17109_2601_x9296_y24691.swc,10573.702912113025,9.710661672164512,2.7758967301929705,6.2432792011787415,38.24019708447117,40.30492553854591,39.27256131150854,0.18317951,0.02454355,0.10386153310537338
7417,17109,"[9240.353, 26696.715, 3736.697]","[9240.36, 26696.8, 3736.7]",0.0853404944904219,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17109/17109_3701_x9228_y26684.swc,[ 9235.264 26692.48   3735.904],6.6679828284125415,,"[211.716, 150.83, 381.624]","[211.511, 150.796, 381.559]",1090,SSs5,1090,SSs5,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17109/Img_X_4620.18_Y_13348.4_Z_1868.35.v3dpbd.swc,9254.43204068569,./adapt_box/17109/17109_3701_x9228_y26684.swc,19545.787393494913,47.38611280033217,11.445142569360218,29.415627684846193,88.54612856215563,93.42146821884232,90.98379839049898,0.5183354,0.10525659,0.31179600954055786
7426,17109,"[9041.736, 27262.531, 4775.962]","[9041.74, 27262.6, 4775.96]",0.06914477565171,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17109/17109_4772_x9038_y27257.swc,[ 9041.088 27264.896  4777.248],2.7689212700990145,,"[262.582, 139.745, 388.98]","[262.382, 139.698, 388.911]",862,SSs6a,862,SSs6a,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17109/Img_X_4520.87_Y_13631.3_Z_2387.98.v3dpbd.swc,11013.974884344994,./adapt_box/17109/17109_4772_x9038_y27257.swc,12516.698660419645,7.672949689447046,5.633828693070125,6.653389191258586,50.2123175030487,49.06883995818633,49.64057873061752,0.109075904,0.08354902,0.09631246328353882
7454,17109,"[4760.075, 24527.84, 6358.228]","[4760.08, 24527.8, 6358.22]",0.0410974451768952,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17109/17109_6301_x4756_y24516.swc,[ 4758.4   24528.576  6360.016],2.5581761080895467,,"[344.466, 61.167, 343.328]","[344.264, 61.111, 343.242]",33,VISp6a,33,VISp6a,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17109/Img_X_2380.04_Y_12263.9_Z_3179.11.v3dpbd.swc,6919.39219533304,./adapt_box/17109/17109_6301_x4756_y24516.swc,15995.282089756032,43.10324576711164,3.0939697635405383,23.098607765326086,80.24769855691657,38.95765283881488,59.60267569786573,0.5166408,0.0276765,0.2721586525440216
7455,17109,"[5421.198, 25294.283, 6633.771]","[5421.2, 25294.2, 6633.78]",0.0835104783831686,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17109/17109_6601_x5417_y25287.swc,[ 5421.248 25290.881  6634.832],3.563961980716002,,"[358.457, 73.8, 358.868]","[358.244, 73.715, 358.769]",613,VISl5,613,VISl5,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17109/Img_X_2710.6_Y_12647.1_Z_3316.89.v3dpbd.swc,9425.538375898988,./adapt_box/17109/17109_6601_x5417_y25287.swc,12712.349703765227,46.41403819862878,19.267754661754388,32.840896430191584,116.45748213600285,95.4599786333535,105.95873038467818,0.38186568,0.17782995,0.27984780073165894
7477,17109,"[6944.282, 26611.246, 6871.797]","[6944.28, 26611.2, 6871.8]",0.0461410879787569,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17109/17109_6901_x7203_y26714.swc,[ 6940.032 26610.881  6872.272],4.292010018627503,,"[369.924, 102.319, 384.072]","[369.733, 102.273, 383.992]",312782644,VISpor5,312782644,VISpor5,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17109/Img_X_3472.14_Y_13305.6_Z_3435.9.v3dpbd.swc,13969.846495232847,./adapt_box/17109/17109_6901_x7203_y26714.swc,11429.862879762199,17.456627233669774,33.22256471238338,25.339595973026576,63.38089009766952,77.59058897954212,70.48573953860583,0.2408,0.40751517,0.32415759563446045
16473,17300,"[19678.191, 45296.512, 3510.702]","[19678.2, 45296.6, 3510.7]",0.0884816365092116,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17300/17300_3514_x19676_y45282.swc,[19683.008 45294.398  3512.464],5.547713853474353,,"[218.101, 149.997, 399.107]","[217.911, 150.101, 399.084]",1035,SSs4,1035,SSs4,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17300/Img_X_9839.1_Y_22648.3_Z_1755.35.v3dpbd.swc,13042.93454130361,./adapt_box/17300/17300_3514_x19676_y45282.swc,31605.786319291394,40.70325309669582,6.911136990736372,23.807195043716096,75.71733563411412,47.995153001695485,61.8562443179048,0.50709516,0.09589748,0.30149632692337036
17973,17302,"[16198.018, 15606.103, 2946.776]","[16198.02, 15606.1, 2946.78]",0.0053851648068804,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17302/17302_00002.swc,[16201.024 15609.024  2952.   ],6.697645332503035,,"[199.723, 200.524, 362.46]","[199.529, 200.623, 362.518]",583,CLA,583,CLA,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17302/Img_X_8099.01_Y_7803.05_Z_1473.39.v3dpbd.swc,10586.782608961621,./adapt_box/17302/17302_00002.swc,14526.964835861489,14.196561977767713,6.587143537092884,10.391852757430298,45.44434786698082,47.987957635508444,46.716152751244636,0.26993144,0.09965819,0.1847948133945465
17974,17302,"[16232.062, 15506.041, 3057.202]","[16232.06, 15506.04, 3057.2]",0.0030000000000048,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17302/17302_00001.swc,[16233.984 15505.024  3063.008],6.199839433404439,,"[204.847, 198.998, 363.431]","[204.655, 199.095, 363.481]",583,CLA,583,CLA,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17302/Img_X_8116.03_Y_7753.02_Z_1528.6.v3dpbd.swc,10483.573671671806,./adapt_box/17302/17302_00001.swc,14317.410823274651,19.46289423926584,9.12665185582722,14.29477304754653,53.20389781856945,42.57606674167993,47.88998228012469,0.32402748,0.16321048,0.24361898005008698
17976,17302,"[17148.578, 16359.49, 2909.214]","[17148.58, 16359.5, 2909.22]",0.0118321595663806,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17302/17302_00005.swc,[17153.023 16361.984  2914.   ],6.991699149706096,,"[197.362, 189.386, 353.458]","[197.17, 189.479, 353.51]",672,CP,672,CP,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17302/Img_X_8574.29_Y_8179.75_Z_1454.61.v3dpbd.swc,10234.072203413132,./adapt_box/17302/17302_00005.swc,17387.44037734682,21.494575161088786,4.003934951063954,12.74925505607637,56.478402199380916,43.90776602178449,50.1930841105827,0.3431344,0.047431264,0.19528283178806305
18028,17302,"[15596.086, 22232.418, 4276.77]","[15596.08, 22232.4, 4276.78]",0.0214476105890624,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17302/17302_00021.swc,[15595.584 22231.615  4279.008],2.430114606349996,,"[267.016, 181.806, 298.215]","[266.83, 181.904, 298.255]",733,VPM,733,VPM,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17302/Img_X_7798.04_Y_11116.2_Z_2138.39.v3dpbd.swc,11380.484939863378,./adapt_box/17302/17302_00021.swc,14001.457239388434,5.065407615102036,1.3928549904015686,3.2291313027518025,43.981343888923206,0.0,21.990671944461603,0.062025055,0.0,0.031012527644634247
18066,17302,"[18334.381, 17946.275, 2395.767]","[18334.38, 17946.28, 2395.76]",0.008660254036038,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17302/17302_00030.swc,[18339.969 17942.016  2400.   ],8.202628481164691,,"[170.902, 179.105, 337.467]","[170.698, 179.188, 337.552]",783,AId6a,783,AId6a,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17302/Img_X_9167.19_Y_8973.14_Z_1197.88.v3dpbd.swc,8817.841680842108,./adapt_box/17302/17302_00030.swc,17831.42010856075,36.45516649999226,4.670468185083585,20.562817342537922,73.83935031268652,55.1110750230198,64.47521266785316,0.4730648,0.05045814,0.26176148653030396
18068,17302,"[18577.627, 20013.805, 2331.634]","[18577.62, 20013.8, 2331.64]",0.0104880884830577,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17302/17302_00033.swc,[18576.    20014.016  2332.   ],1.6809538958582513,,"[170.08, 173.686, 314.288]","[169.88, 173.766, 314.357]",672,CP,672,CP,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17302/Img_X_9288.81_Y_10006.9_Z_1165.82.v3dpbd.swc,8662.5408689692,./adapt_box/17302/17302_00033.swc,25127.146134875315,44.55031925367281,3.328701964206306,23.939510608939557,74.5659977594821,71.9507422300209,73.25836999475149,0.57582736,0.018694049,0.29726070165634155
18078,17302,"[18864.396, 21543.619, 2298.749]","[18864.4, 21543.6, 2298.74]",0.0214009345593978,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17302/17302_00050.swc,[18872.    21545.984  2298.224],7.9805805553228675,,"[169.873, 168.678, 297.902]","[169.673, 168.76, 297.962]",672,CP,672,CP,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17302/Img_X_9432.2_Y_10771.8_Z_1149.37.v3dpbd.swc,10281.290508225247,./adapt_box/17302/17302_00050.swc,26735.25913735933,38.85549167367554,2.215434454559943,20.53546306411774,71.73316923477164,27.313555105886707,49.52336217032917,0.51579106,0.011661808,0.26372644305229187
18088,17302,"[18237.908, 16472.086, 2979.15]","[18237.9, 16472.08, 2979.14]",0.0141421356217244,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17302/17302_00027.swc,[18236.031 16472.     2978.304],2.060640919714403,,"[198.659, 176.696, 351.928]","[198.47, 176.791, 351.974]",672,CP,672,CP,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17302/Img_X_9118.95_Y_8236.04_Z_1489.57.v3dpbd.swc,11669.478728887316,./adapt_box/17302/17302_00027.swc,12475.653518130413,15.826850973500443,36.396467463113154,26.111659218306798,50.7829362189531,119.56858428047809,85.1757602497156,0.2710416,0.29069546,0.2808685302734375
18089,17302,"[18270.227, 16233.457, 3065.825]","[18270.22, 16233.46, 3065.82]",0.0091104335768573,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17302/17302_00010.swc,[18275.008 16230.016  3072.   ],8.533994785563953,,"[202.453, 175.655, 354.822]","[202.267, 175.751, 354.867]",672,CP,672,CP,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17302/Img_X_9135.11_Y_8116.73_Z_1532.91.v3dpbd.swc,10107.24938499992,./adapt_box/17302/17302_00010.swc,14949.051293002962,28.941526217614886,22.891179215471006,25.916352716542946,65.46219958539939,89.75435884977131,77.60827921758535,0.41214952,0.23558336,0.32386642694473267
18092,17302,"[17704.125, 15510.212, 3213.758]","[17704.12, 15510.22, 3213.76]",0.0096436507614486,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17302/17302_00011.swc,[17695.871 15518.912  3218.   ],12.720577030938012,,"[209.854, 181.032, 363.477]","[209.671, 181.131, 363.525]",672,CP,672,CP,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17302/Img_X_8852.06_Y_7755.11_Z_1606.88.v3dpbd.swc,10531.58557451232,./adapt_box/17302/17302_00011.swc,11162.386754850395,13.428502791581455,12.185256712299788,12.80687975194062,52.642553941935844,54.519787432334994,53.58117068713542,0.21320115,0.18349504,0.19834810495376587
18094,17302,"[18088.627, 15784.275, 3106.094]","[18088.62, 15784.28, 3106.1]",0.0104880884830577,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17302/17302_00013.swc,[18082.176 15784.192  3110.32 ],7.712416352869771,,"[204.31, 177.787, 360.226]","[204.125, 177.886, 360.276]",672,CP,672,CP,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17302/Img_X_9044.31_Y_7892.14_Z_1553.05.v3dpbd.swc,8789.12296635313,./adapt_box/17302/17302_00013.swc,12622.88743919312,12.312872033833848,3.789137543361916,8.051004788597883,40.598811563450774,38.41712401271364,39.50796778808221,0.25248304,0.05235205,0.15241754055023193
18095,17302,"[18983.92, 15764.577, 3253.717]","[18983.92, 15764.58, 3253.72]",0.0042426406873405,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17302/17302_00015.swc,[18988.031 15755.008  3260.992],12.704003581548548,,"[209.007, 166.209, 361.165]","[208.817, 166.298, 361.196]",672,CP,672,CP,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17302/Img_X_9491.96_Y_7882.29_Z_1626.86.v3dpbd.swc,19687.569162947984,./adapt_box/17302/17302_00015.swc,32312.926570947475,29.416636918454735,11.7559817931068,20.586309355780767,71.3730766314049,79.34821639933836,75.36064651537163,0.38563153,0.12580092,0.2557162344455719
18101,17302,"[18679.971, 17496.121, 2939.808]","[18679.98, 17496.12, 2939.8]",0.0120830459721421,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17302/17302_00031.swc,[18680.    17505.984  2936.   ],10.572628528422978,,"[196.954, 170.98, 340.206]","[196.763, 171.071, 340.246]",672,CP,672,CP,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17302/Img_X_9339.99_Y_8748.06_Z_1469.9.v3dpbd.swc,10657.493183623086,./adapt_box/17302/17302_00031.swc,15047.744896206936,15.890291531802108,3.1726637755166363,9.531477653659373,58.51458370572588,42.65942220061091,50.587002953168394,0.23437397,0.029135339,0.13175465166568756
18104,17302,"[21388.695, 18583.713, 2841.22]","[21388.6, 18583.72, 2841.22]",0.0952575456341446,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17302/17302_00044.swc,[21398.977 18588.031  2848.992],13.592962590987458,,"[188.015, 141.298, 331.519]","[187.814, 141.379, 331.562]",672,CP,672,CP,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17302/Img_X_10694.3_Y_9291.86_Z_1420.61.v3dpbd.swc,7340.1377443568945,./adapt_box/17302/17302_00044.swc,21476.146437571984,59.400022984914514,8.399117208968198,33.89957009694135,87.5135910256585,47.93039236049786,67.72199169307818,0.66369253,0.12791054,0.3958015441894531
18105,17302,"[20858.219, 19109.945, 2766.435]","[20858.2, 19109.94, 2766.44]",0.0202731349332096,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17302/17302_00045.swc,[20862.08  19117.824  2771.664],10.214127618158182,,"[186.277, 147.107, 324.645]","[186.076, 147.188, 324.691]",672,CP,672,CP,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17302/Img_X_10429.1_Y_9554.97_Z_1383.22.v3dpbd.swc,10369.503270243093,./adapt_box/17302/17302_00045.swc,14245.722349010559,16.435337580028342,5.826658721351181,11.130998150689761,59.264653205894604,52.88976651483859,56.077209860366594,0.24040043,0.07440898,0.15740470588207245
18106,17302,"[20770.859, 18290.6, 3295.933]","[20770.8, 18290.6, 3295.94]",0.0594138031111573,/PBshare/SEU-ALLEN/Projects/fullNeurons/V2023_01_10/registration/S0_Unregistered//17302/17302_00043.swc,[20775.871 18296.129  3299.008],8.071283045465078,,"[211.344, 144.65, 334.29]","[211.149, 144.729, 334.314]",672,CP,672,CP,/PBshare/SEU-ALLEN/Users/yfliu/transtation/Research/platform/micro_environ/data/original/42k_local_morphology_gcoord//50k_0602/17302/Img_X_10385.4_Y_9145.3_Z_1647.97.v3dpbd.swc,11301.211533508169,./adapt_box/17302/17302_00043.swc,26812.142472152285,44.38965132251797,2.0636478014630444,23.226649561990506,85.33675547338373,30.475285029050873,57.9060202512173,0.50037,0.0021713383,0.25127068161964417
