region,count
0,60754473
1653,134
1705,32
1613,193
1677,163
1781,41
2169,15
761,253
1020,3
2086,200
58,14
2146,570
154,27
1148,1
2378,350
44,19
46,13
2145,241
760,1871
762,664
1678,69
2198,19
156,10
1018,3
2136,519
2030,47
2117,41
759,1798
2599,8
2118,14
2051,24
2377,142
2135,181
1706,46
2153,60600
2161,40362
2162,245
304,4
1782,103
51,9
1147,66
2059,133
2029,29
1343,8
2060,48
2281,52
1614,260
1764,19
2005,40
2009,1259
2013,52
1835,15
2007,1129
1911,89
1871,1889
2259,341
1645,38
2271,156
1925,2
1768,743
1870,25
2008,823
1890,65
1654,135
1767,788
1823,166
1759,17
1761,15
1993,16
1707,13
1647,16
1889,36
1893,7
1827,984
1869,10
1864,197
2010,204
1784,25
2214,211
1824,199
2177,7
210,1
204,6
1841,66
2279,2
1713,31
1760,33
2464,6
1866,82
2594,102
1884,141
2360,311
2282,56
2361,86
1783,1
1883,9
1885,56
1300,7
2260,185
1872,358
2014,28
782,109
1894,7
1290,1
2186,44
1952,240
1828,685
1978,230
1772,21
2462,21
2320,61
1838,113
1837,103
1958,67
2459,98
2213,8
1951,269
2319,49
1957,182
2256,3
1779,311
1913,101
2359,132
2253,57
1826,9
1914,102
1912,5
1780,120
1846,12
1977,113
1,103
1845,8
1863,137
2154,43
42,23
94,2
2195,2
152,7
150,3
1019,5
2052,11
2600,9
100,1
1017,52
18,1
155,1
2491,4
1047,9
1666,8
483,14
950,29
2,96
2204,14
1629,120
915,6
1627,57
1631,63
2085,210
1667,3
1663,16
1628,39
56,37
2102,55
667,5
1056,20
98,10
1034,3
1030,44
910,2
1048,9
1110,9
954,5
1632,73
41,21
135,37
54,20
1630,12
2349,83
1860,13
2358,49
1407,4
1640,7
2350,79
2011,26
1689,6
1404,3
2357,12
2200,17
1055,2
1072,2
1668,57
110,1
2170,91
1299,4
2356,8
2012,67
2362,64
1284,16
1683,14
1714,2
2178,71
1735,3
1345,1
780,7
1708,19
2241,40
1340,5
2220,33
676,4
164,1
55,3
2286,9
455,1
53,7
108,30
1896,4
1122,47
1812,3
1986,4
1966,5
1810,5
1970,7
2027,26
1955,17
1975,1
1969,41
1985,1
1935,30
1965,2
654,1
1842,50
2606,74
1886,59
1897,35
2265,42
1983,46
1861,192
1609,7
1973,46
1851,76
1831,57
1865,55
1931,52
2461,28
1909,17
1839,43
1007,5
1898,4
1840,19
1734,3
1910,10
2218,68
587,2
2272,119
1606,12
2185,1049
2266,133
1994,22
1862,98
2460,29
1852,61
1740,8
1832,9
1932,10
2604,41
1585,2
1739,3
2603,101
2262,42
2016,8
1746,18
1745,12
1590,9
2405,105
1749,47
1441,2
2015,10
2255,24
2443,1
1025,6
2025,16
2275,110
2276,8
1956,5
1809,10
2093,21
170,9
2094,9
909,3
2230,12
2398,2
1664,2
96,6
2229,1
1847,2
1848,1
1650,9
1984,67
1755,13
1292,2
1646,6
234,31
1974,5
1756,12
1948,4
1748,39
1744,10
833,762
2224,4
601,3
603,3
1621,54
1623,9
675,1
1619,12
177,19
673,4
674,3
602,4
133,8
660,1
1624,17
1620,84
1622,21
1816,13
2006,23
1372,1
2605,182
2593,5
2126,8
1008,47
2125,47
781,13
1859,3
1720,2
1723,4
724,33
1721,3
1867,6
1936,5
1825,75
2023,2
1962,12
1771,16
599,1
697,10
604,1
