region,count
57,1809
459,6
55,386
461,62
2397,233
0,47521280
59,9
659,6
761,3121
45,36
601,116
43,3
163,1
759,29
53,41
378,3
376,13
2085,119
2086,53
672,10
668,6
674,2
760,2875
375,4
676,6
660,1
671,8
1629,8
473,1
1613,247
2135,84
1071,20
1055,18
1147,271
563,1
96,1
362,2
916,15
2060,75
2593,14
2379,2
147,2
936,10
1632,6
1614,152
2,38
762,9
387,2
915,24
1089,18
2145,131
155,4
950,19
954,9
1072,3
2492,1
2286,3
2136,83
99,10
111,8
209,3
46,2
1627,22
949,5
2378,112
2213,1
1623,2
1621,17
909,1
2093,7
2385,1
2594,6
1,48
1667,76
1677,41
2059,133
150,16
2214,10
1628,27
952,9
2146,69
1957,111
1977,23
1827,86
1952,98
1872,138
1976,40
1970,3
1978,54
2462,2
1944,5
1936,44
1958,52
1986,1
1951,124
1975,2
2023,17
1871,179
2024,7
1969,2
2319,118
2275,6
2459,8
2460,1
1935,15
1911,21
2259,46
1767,193
1997,8
51,8
39,65
599,109
653,14
133,28
135,49
177,52
697,30
695,31
345,4
41,8
1955,8
1956,3
1985,2
2415,3
1828,28
1974,211
1992,2
2016,36
1771,12
1863,90
2281,29
1909,10
2282,18
1768,106
1825,30
1837,103
1948,13
1898,66
2242,1
1812,2
2262,3
1914,18
1912,5
2260,103
1780,82
1779,19
1913,21
878,1
2359,59
2261,3
2177,56
1401,2
1653,140
1689,51
1701,1
2051,36
1403,14
2377,81
1030,115
1034,10
208,2
210,1
1300,9
1638,13
1344,6
1340,7
2154,5
2052,66
1678,16
591,1
1115,1
567,2
225,2
2153,10
1346,3
1706,19
1654,8
1690,16
1404,1
1408,3
1320,2
1343,6
1341,18
1633,1
1631,9
1143,25
1427,3
1679,2
1386,1
2602,1
2094,4
2102,1
2204,3
1416,17
2403,33
1705,7
1345,2
1339,10
1337,3
1303,27
1669,32
2229,12
1365,7
1666,13
935,2
953,1
1663,2
2496,3
1330,2
781,2
434,2
1668,2
1630,5
1670,6
1366,2
1664,2
1178,2
1428,10
1177,3
1181,124
2495,25
1239,85
1695,1
2599,3
1910,25
1890,53
1886,6
2362,27
2272,6
2256,1
1564,145
1838,8
1892,4
1188,3
1135,4
2271,10
1885,15
1107,1
1897,18
2603,4
1876,3
2241,1
1984,4
1889,11
1841,9
1826,1
1864,40
2009,110
2253,4
1839,9
2360,56
1772,18
1842,4
1983,1
1947,19
2401,10
1973,3
1893,96
2313,1
1227,1
54,1
56,3
2220,2
42,4
168,3
2391,273
2587,4
551,3
553,1
113,6
2487,22
2591,11
1619,1
1622,8
95,2
47,8
548,2
97,1
1221,8
1782,31
1708,23
1356,2
2110,1
1283,17
1309,3
1289,40
1707,55
1781,73
2029,18
2357,1
2573,10
2197,4
1411,2
2195,1
1405,1
1407,2
588,1
1414,8
562,1
1298,5
2356,6
2358,8
2030,7
1235,1
1398,5
1682,1
1372,12
586,1
834,5
2235,3
1029,12
2320,2
2350,7
2178,12
2117,19
1759,2
1713,4
1712,5
1761,1
2042,6
2125,2
2126,6
1432,5
812,4117
1218,1
1291,9
2349,9
1301,28
2109,1
2406,1
2162,1
1299,17
1605,175
1297,1
1609,21
1824,21
1818,2
231,2
1223,1
1295,6
2161,104
2355,1
1822,7
1744,19
2604,12
1861,4
1852,60
2118,42
1757,2
1743,6
1740,19
1762,1
1124,2
2012,5
2018,1
2361,13
2199,4
1868,1
1870,5
2008,215
2011,13
1601,42
2203,21
1431,127
2443,91
2186,2
2007,190
1243,1
1595,4
1217,10
1647,81
1869,3
1867,3
2405,22
1645,4
1851,12
1721,4
1649,1
2185,3
2010,144
1894,72
1733,2
1130,12
1865,19
1866,3
1862,7
1994,5
2005,30
2169,15
2170,9
2006,3
2014,21
1884,27
1840,2
1848,1
1591,2
2265,37
2606,1
1883,8
2605,9
1749,4
1823,1
1832,6
1932,2
1590,1
2013,33
