region,count
0,31726970
1366,1
1338,18
760,2114
1690,6
2030,25
1614,485
2086,125
762,398
2378,205
2136,151
2085,162
2377,144
2135,197
2093,4
1337,10
1627,10
2229,3
1631,11
2059,98
1663,7
304,14
761,490
1613,164
2029,6
1148,7
2146,244
2154,24
2496,6
950,33
2060,89
2094,3
2051,42
2101,21135
1695,1
759,1797
953,7
949,5
210,4
1426,1
1678,149
2052,76
212,2
1002,1
1026,2
936,3
2599,18
2602,5
1677,17
2145,165
45,4
1147,2
1628,17
156,2
2,76
1416,5
2434,4
95,9
2491,5
1669,11
1667,8
520,7
1632,10
1047,2
2198,8
1340,14
2170,14
1782,32
2350,24
1411,2
43,24
1654,96
2118,5
1404,9
1339,2
1345,5
1689,30
1653,41
1781,13
1705,8
2357,5
226,1
1683,2
1713,18
2041,1
2162,7
2282,42
1772,68
782,7
2214,235
1371,3
2213,389
2195,6
1299,9
522,3
1300,11
2178,141
1018,56
1402,3
1346,2
2196,2
1365,14
2349,25
1860,5
1824,56
2604,59
1283,76
2161,5681
1403,2
2360,117
2254,8
1780,74
1768,243
1914,38
900,12
2359,50
2253,12
1107,7
1913,83
1871,61
1779,41
1767,258
1863,78
1827,796
1977,55
1155,12
1825,76
1,144
1837,47
1951,108
1771,108
1973,1
1957,84
1589,22
1864,169
1826,31
1828,171
1974,15
1202,13
2260,76
1872,348
1952,151
2460,38
1838,52
2600,2
2320,39
2015,2
2259,92
2271,65
1978,47
1846,6
833,14
1841,16
1845,5
2281,12
1217,1
2203,1
2459,3
1852,37
2024,9
2016,5
1537,1
1958,67
1534,2
2272,44
1886,4
1912,17
2261,24
1909,13
1889,7
1645,74
2405,27
1885,15
2361,33
1839,16
1911,4
1223,1
1910,16
2406,66
2262,1
2008,325
2009,126
2461,13
1541,26
1751,13
2242,28
1983,63
1431,10
1984,37
1994,2
1851,55
1743,14
1745,41
1746,19
1747,3
1741,30
1898,25
1948,5
2587,12
1123,1
1897,21
2319,28
2007,259
1932,3
1750,28
1752,8
1465,3
1744,10
992,2
1842,7
1840,6
1993,5
1947,2
1931,12
1749,15
134,116
136,350
176,1
178,3
408,2
352,1
345,2
602,1
1784,47
2006,31
2010,257
1602,2
1606,21
2362,46
2014,24
2594,20
2593,54
2403,4
1733,6
1605,6
2005,37
1883,21
1783,1
1601,2
1866,25
1865,3
2241,1
1862,51
1861,74
2603,1
1649,11
1739,15
1753,7
1894,89
1646,4
2462,114
1586,4
1758,3
1648,38
1650,8
1748,8
1740,16
1734,10
2240,2
1292,9
2443,1
2013,4
1893,9
1835,7
1407,9
1008,9
2186,7
2218,171
1884,5
1823,31
1821,5
1831,20
1870,22
2266,8
1284,8
2185,6
1647,17
2117,5
1869,12
2606,13
834,3
915,4
780,1
1668,6
1694,1
2220,4
951,7
1630,12
1071,3
197,2
2398,14
468,1
469,1
483,4
109,14
54,10
2488,1
141,2
1055,2
139,1
456,3
674,3
374,4
44,633
42,171
140,471
138,1252
378,2
604,85
375,2
659,4
55,7
232,2
994,20
1707,25
2169,12
2177,14
2605,1
2011,11
2464,19
2352,3
2351,8
1585,2
1760,12
2561,17
1395,1
2126,19
1651,1
1867,10
2562,4
1762,4
1396,1
1708,16
1868,16
1816,15
1652,13
2012,21
1815,2
2197,49
1432,15
2153,3
1331,2
2495,2
2109,3
2520,5
2204,10
1296,2
1064,2
2426,3
1328,1
2102,2
821,1
1706,15
155,11
1360,1
1372,13
1341,1
547,1
1181,2
150,2
1808,9
1812,36
1936,5
1603,9
1895,2
1591,3
1961,3
1156,44
2028,12
866,7
1807,12
1435,1
1576,2
1564,2
1935,9
1604,44
899,4
51,7
53,1
1620,6
142,194
1670,3
1623,2
1622,1
455,1
1624,2
1621,3
110,3
916,2
2286,6
46,289
170,17
1619,8
1955,8
2358,1
1985,8
1965,2
1975,2
2364,1800
1970,9
1976,2
1896,8
877,207
1143,2
2027,3
1956,3
1986,18
1810,4
1945,4
1969,10
2275,2
1717,2
1640,1
1736,7
2200,1
1303,1
1761,10
1763,7
1400,5
1735,4
2199,6
