region,count
1678,18
2572,2
1360,3
1366,14
1402,15
760,4646
762,130
0,38253080
2495,2
949,85
1613,5195
2377,24
1689,460
1653,1067
1667,52
759,802
761,46
1677,13
994,24
429,1671
991,41
203,3
2574,6
2051,13
2146,19
2,34
1340,28
1338,12
752,4
2059,48
569,83
1147,16752
1339,12
1337,25
151,215
147,2
149,36
153,239
1175,5
2145,25
43,7578
45,11744
155,317
565,153
55,11818
567,1043
57,7072
2379,423
2385,1058
47,405
59,33
2391,535
2204,5
2136,9
2378,5
1407,128
41,3333
1705,2
1365,2
1706,1
1284,17
2196,3
1690,3
1654,49
2060,50
2358,9
1148,10
2397,7
2593,21
2007,79
1707,131
1647,4
1371,4
1403,25
2573,21
1283,87
2594,11
1772,25
1782,1
1606,22
2126,44
2118,31
2008,154
1610,16
2214,81
1300,14
2218,669
1397,1
2561,3
1614,34
2457,3
2603,2
1221,3643
2213,28
1303,31
1309,36
1405,10
1733,56
1645,3982
1302,1
2464,1
223,2
225,18
227,1
2011,17
2009,85
2319,2627
2282,1
1884,4
2170,5
2178,10
2162,1
2200,2
782,10
2606,8
1605,639
1723,1
2387,27
2177,27
2161,1
1290,2
1708,15
1648,1
1143,227
2403,8596
2199,10
1217,1893
2169,6
1289,20
1341,5
239,22
1955,44
1871,219
2415,79
2276,244
1872,557
2025,6
2275,4
1969,36
2416,9
866,14
1808,3
1998,3
1768,128
1827,82
1951,355
1767,1204
1957,432
1985,9
1825,4902
1837,1924
2401,247
2023,73
2024,62
2320,20
1970,26
1952,518
2028,6
2460,42
1956,25
1826,198
2027,5
2459,12
2418,1
1976,237
1966,1
1958,1130
1936,114
1986,98
1828,119
1810,2
1812,19
1202,1165
1978,1007
2462,12
1935,18
1811,1
1896,12
1201,3
1911,13
1807,8
1155,1
2361,5
1135,2
40,79
134,19
136,49
42,98
178,81
602,71
2086,24
52,35
54,22
654,11
656,46
660,26
603,4
377,5
655,2
604,3
662,2
2085,27
375,3
1838,25
2016,9
1992,2
812,5452
833,232
1121,5
1780,280
1914,527
2360,19
2254,6
2256,3
1846,4
1912,1221
1962,53
1864,30
1974,84
2262,12
1153,4
1197,1933
1885,13
1909,10
1977,190
2261,3
1913,39
2203,5142
2260,59
1140,3
1961,2
1193,6
2359,17
2253,3
1779,11
1138,13
1575,1
1991,1
1589,54
1591,4
2588,8
1628,40
950,9
1,2300
1669,434
1699,40
936,11
525,2
2135,5
1693,21
2229,14
2600,5
2601,1
915,25
39,125
1700,3
1664,1
2576,15
916,3
53,4176
2587,1
1627,9
951,7
432,2
2398,2
935,102
2285,2
165,31
167,9
51,412
1055,70
1623,6
1621,4
1109,2
44,3
152,1
1048,2
96,1
1089,8
1071,24
19,2
141,1
1631,27
668,46
379,4
673,1
139,1
381,5
659,1
58,1
2406,6
1590,5
1898,586
1119,59
1840,32
1848,7
2272,12
2010,34
1842,1
1910,32
1886,12
2292,13
1890,50
1852,8
1516,4
1432,8
1984,90
1983,22
1851,120
1749,1
1897,179
2405,5548
2491,53
909,42
953,1
1863,173
1839,3
1601,4789
2443,8
1595,8
1431,88
2563,42
1223,10440
2235,262
1227,2297
1948,3
1847,1
2259,11
522,2
1346,1
1299,164
1115,104
2350,3
2030,9
1781,1
1709,1
1681,2
1322,39
209,3
1177,1
1401,23
1762,10
2242,5
1386,2
1182,1
1372,1
2093,2
2094,6
456,2
1586,1
1740,9
1756,4
1994,1
1722,4
1866,2
1862,1
1111,2
2425,5
1295,80
1783,6
1870,7
1824,16
1980,3
1357,22
1291,51
1893,108
1889,15
1297,40
1609,256
2013,23
1727,3
589,1
581,1
579,4
2362,2
1926,52
1292,14
1728,1
1646,5
1894,32
2314,5
1869,22
2117,2
2029,1
2605,7
1861,15
1739,11
2461,4
1753,2
2006,6
2014,5
1602,2
