region,count
655,60
653,7
0,36873124
761,349
2219,6
659,202
55,6381
57,2188
45,51374
43,92469
59,1
47,2657
2487,22
181,183
179,57
701,50
177,15
699,3
697,47
563,10
565,272
523,11
525,18
567,415
149,1568
39,8495
147,392
151,1684
41,31940
161,2
165,62
167,209
163,16
51,3316
148,1
150,4
152,13
42,82
44,142
154,63
759,500
2213,65
599,4
603,35
601,16
53,15705
137,3
139,3
695,6
2214,201
762,488
58,184
462,16
46,247
176,1
168,4
156,55
170,4
166,3
566,7
56,43
48,9
2380,12
531,6478
532,14
2392,34
760,243
562,5
520,97
524,1
1147,77719
210,4
208,3
1622,54
2379,3860
2385,1851
2391,6378
155,3235
157,176
2397,258
561,1
99,21
153,2469
97,46
1632,30
91,4
224,3
226,19
228,8
1148,792
158,8
212,65
781,11
379,81
381,1
1177,2
2398,17
98,8
376,1
2588,35
2496,2
1624,8
1614,191
1630,39
568,14
570,3
1913,25
1871,12283
2009,40
1911,24
2359,27
2357,151
2281,18
1767,4528
1841,47
1845,3
1839,23
1779,93
1847,4
1977,1363
2023,253
2024,81
1768,1259
1827,1059
1828,1060
1952,1854
1951,967
2459,120
2460,56
1876,2
1872,666
2319,8823
1837,12201
2320,56
1984,145
2241,23
1912,1771
1978,1834
1898,515
2010,244
1890,219
1910,59
1974,203
1894,78
2282,117
2360,299
1958,1716
1960,52
1938,15
2262,124
1948,90
1980,6
2,39
1864,170
1896,15
1914,2548
2462,54
1812,46
2260,48
1780,1315
1957,5012
1897,18
1893,3
2259,4268
1983,58
2007,149
1993,43
1825,10758
2401,4560
1895,707
2361,7
2008,308
1994,19
1892,2
2118,21
1826,1
2161,97938
1885,1
2605,10
1889,10
52,7
40,27
54,17
479,2
480,93
19,52
2275,2361
2415,3760
1969,234
2015,1
2461,27
1935,18
1936,233
1962,26
1970,135
2276,28
2416,49
1808,39
1810,16
1998,8
1986,21
1944,18
1976,154
2016,22
2292,2
2025,13
1811,2
1838,57
2266,24
1851,224
1852,159
1866,21
1865,31
1862,4
1861,5
2242,3
2593,29
2125,70
1863,3403
2005,6
1883,6
1931,1
2256,125
2272,45
1884,23
2606,92
2170,30
1842,157
1840,511
1844,20
1846,197
1848,45
2006,78
2594,51
2254,1
2358,7
2362,113
2014,2
2169,1
1,3340
2405,12955
1835,12
1017,1
2603,4
1427,3
1401,250
1613,10059
1689,3619
1351,3
2388,59
214,35
2146,48
1116,34
234,3
232,1
211,971
209,568
223,33
207,290
205,74
221,3
2030,17
2136,40
2086,177
950,3
592,1
2060,78
1372,142
1115,982
569,35
2387,501
203,77
225,703
227,258
213,164
1284,27
1694,2
1670,29
1700,7
1668,3
240,8
1680,13
1690,5
1120,69
1329,13
2495,4
2433,2
1337,425
1071,869
1055,2501
2059,44
1677,151
799,631
800,4
1669,4298
1667,1613
1619,1078
909,778
1623,305
1621,256
1341,200
949,3485
1693,2
2229,360
2203,5423
2135,26
1365,5
377,1
375,3
915,1
605,1
2085,107
1144,18
935,1132
1629,7
1631,116
1627,74
1408,6
910,2
952,1
2217,90
663,1
95,4
109,3
93,5
936,8
2572,4
2599,4
1425,3
2126,3
1750,7
1824,27
1784,1
1772,77
1202,3
1748,3
1742,1
1752,8
991,128
1836,21
2406,5
1653,6962
1823,4
1749,9
1201,5918
953,888
951,97
1645,12919
2239,278
1781,62
1139,2242
2506,2
1771,2
1227,882
1229,1
1646,16
1727,31
2563,236
1647,313
1869,1
1123,1
1733,2690
2029,1
1138,4
2178,5
133,48
135,76
175,2
487,2
21,27
169,245
171,16
94,3
549,66
193,4
195,104
407,6
2591,1
547,247
471,16
469,11
467,9
2386,2
2592,5
468,3
472,3
984,7
983,5
782,47
660,4
405,2
674,2
191,1
526,2
1295,1339
2425,314
1221,7832
2403,15949
1143,693
1217,5257
1407,1673
1725,18
1119,190
1666,3
1664,1
1402,26
1404,125
1696,4
1654,152
1699,67
1663,22
1283,790
1345,190
1339,682
239,13
2573,169
591,89
1111,17
1112,12
1289,642
1322,1
2378,45
580,67
1338,4
1346,2
1628,2
811,75
579,119
2574,6
1678,68
2602,5
2145,61
1403,1242
2377,12
1152,14
1154,3
1706,12
1302,49
1310,41
1290,5
1340,1
577,5
833,67
834,92
1122,28
2154,7
2051,42
1683,13
1685,4
1397,14
1395,1
1371,296
1369,24
1370,28
1606,26
1228,6
1682,2
1292,8
1400,13
2052,16
1308,1
1304,10
1399,130
1291,600
1299,1190
1301,141
1297,903
1707,967
1705,56
1309,2216
1303,2129
1312,1
1684,2
1380,1
1398,11
231,1
1343,13
1701,14
2153,152278
1760,15
2463,10
1762,15
1710,4
1763,2
1716,3
1586,23
2102,1
1713,1
1714,1
1759,25
2464,2
2562,1
1782,158
1477,1
2561,41
1711,2
1389,6
1585,6
1652,1
1736,50
1610,8
2444,2
1128,20
1194,3
1195,19
1197,2699
2560,11
1432,12
1708,36
1223,8389
1323,2
1605,22684
1431,6289
1405,110
1151,3
1200,5
1609,4351
2443,4641
1589,6
1735,276
2245,3
1153,91
2485,1
2349,28
2559,4
2350,16
1720,1
1595,47
1601,17132
1739,1
2521,143
2235,4930
2012,2
1602,2
2201,6
1124,8
1193,3
1591,2
1753,3
1740,5
1761,1
1764,1
1743,10
1744,2
1156,76
2531,2
1956,27
1955,43
2417,4
1973,1372
1965,388
1985,48
1909,1498
2028,5
1966,2
2026,2
